frame.number	eth.dst	eth.src	eth.type	ip.version	ip.hdr_len	ip.dsfield.dscp	ip.dsfield.ecn	ip.len	ip.id	ip.flags.rb	ip.flags.df	ip.flags.mf	ip.frag_offset	ip.ttl	ip.proto	ip.checksum	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.hdr_len	tcp.flags.res	tcp.flags.ns	tcp.flags.cwr	tcp.flags.ecn	tcp.flags.urg	tcp.flags.ack	tcp.flags.push	tcp.flags.reset	tcp.flags.syn	tcp.flags.fin	tcp.window_size_value	tcp.checksum	tcp.urgent_pointer	tcp.options	tcp.payload	udp.srcport	udp.dstport	udp.length	udp.checksum	eth.padding
110	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7b5	0	1	0	0	52	6	0x0000861b	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000b221	0							
111	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7b6	0	1	0	0	52	6	0x0000861a	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000a849	0							
112	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7b7	0	1	0	0	52	6	0x00008619	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00009e71	0							
113	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7b8	0	1	0	0	52	6	0x00008618	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00009bf9	0							
114	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dadd	0	1	0	0	128	6	0x00000207	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x000013cd	0		696b652069742076657279206d7563682c27207361696420416c6963652c2060627574204920686176656e2774206265656e0d0a696e7669746564207965742e270d0a0d0a202060596f75276c6c20736565206d652074686572652c27207361696420746865204361742c20616e642076616e69736865642e0d0a0d0a2020416c69636520776173206e6f74206d7563682073757270726973656420617420746869732c20736865207761732067657474696e6720736f20757365640d0a746f207175656572207468696e67732068617070656e696e672e20205768696c652073686520776173206c6f6f6b696e672061742074686520706c6163650d0a776865726520697420686164206265656e2c2069742073756464656e6c7920617070656172656420616761696e2e0d0a0d0a20206042792d7468652d6279652c207768617420626563616d65206f662074686520626162793f27207361696420746865204361742e2020604927640d0a6e6561726c7920666f72676f7474656e20746f2061736b2e270d0a0d0a2020604974207475726e656420696e746f2061207069672c2720416c6963652071756965746c7920736169642c206a757374206173206966206974206861640d0a636f6d65206261636b20696e2061206e61747572616c207761792e0d0a0d0a202060492074686f7567687420697420776f756c642c27207361696420746865204361742c20616e642076616e697368656420616761696e2e0d0a0d0a2020416c696365207761697465642061206c6974746c652c2068616c6620657870656374696e6720746f2073656520697420616761696e2c206275742069740d0a646964206e6f74206170706561722c20616e642061667465722061206d696e757465206f722074776f207368652077616c6b6564206f6e20696e207468650d0a646972656374696f6e20696e20776869636820746865204d61726368204861726520776173207361696420746f206c6976652e20206049277665207365656e0d0a68617474657273206265666f72652c2720736865207361696420746f2068657273656c663b2060746865204d6172636820486172652077696c6c2062650d0a6d75636820746865206d6f737420696e746572657374696e672c20616e6420706572686170732061732074686973206973204d617920697420776f6e27742062650d0a726176696e67206d61642d2d6174206c65617374206e6f7420736f206d61642061732069742077617320696e204d617263682e27202041732073686520736169640d0a746869732c20736865206c6f6f6b65642075702c20616e6420746865726520776173207468652043617420616761696e2c2073697474696e67206f6e20610d0a6272616e6368206f66206120747265652e0d0a0d0a20206044696420796f7520736179207069672c206f72206669673f27207361696420746865204361742e0d0a0d0a202060492073616964207069672c27207265706c69656420416c6963653b2060616e642049207769736820796f7520776f756c646e2774206b6565700d0a617070656172696e6720616e642076616e697368696e6720736f2073756464656e6c793a2020796f75206d616b65206f6e652071756974652067696464792e270d0a0d0a202060416c6c2072696768742c27207361696420746865204361743b20616e6420746869732074696d652069742076616e69736865642071					
115	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dade	0	1	0	0	128	6	0x00000206	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00006899	0		7569746520736c6f776c792c0d0a626567696e6e696e6720776974682074686520656e64206f6620746865207461696c2c20616e6420656e64696e67207769746820746865206772696e2c0d0a77686963682072656d61696e656420736f6d652074696d65206166746572207468652072657374206f662069742068616420676f6e652e0d0a0d0a20206057656c6c21202049277665206f6674656e207365656e20612063617420776974686f75742061206772696e2c272074686f7567687420416c6963653b0d0a606275742061206772696e20776974686f75742061206361742120204974277320746865206d6f737420637572696f7573207468696e67204920657665720d0a73617720696e206d79206c69666521270d0a0d0a202053686520686164206e6f7420676f6e65206d7563682066617274686572206265666f7265207368652063616d6520696e207369676874206f66207468650d0a686f757365206f6620746865204d6172636820486172653a20207368652074686f75676874206974206d7573742062652074686520726967687420686f7573652c0d0a6265636175736520746865206368696d6e657973207765726520736861706564206c696b65206561727320616e642074686520726f6f66207761730d0a74686174636865642077697468206675722e202049742077617320736f206c61726765206120686f7573652c20746861742073686520646964206e6f740d0a6c696b6520746f20676f206e65617265722074696c6c2073686520686164206e6962626c656420736f6d65206d6f7265206f6620746865206c65667468616e640d0a626974206f66206d757368726f6f6d2c20616e64207261697365642068657273656c6620746f2061626f75742074776f206665657420686967683a20206576656e0d0a7468656e207368652077616c6b656420757020746f7761726473206974207261746865722074696d69646c792c20736179696e6720746f2068657273656c660d0a60537570706f73652069742073686f756c6420626520726176696e67206d616420616674657220616c6c2120204920616c6d6f73742077697368204927640d0a676f6e6520746f20736565207468652048617474657220696e737465616421270d0a0d0a0d0a0d0a20202020202020202020202020202020202020202020202020202043484150544552205649490d0a0d0a2020202020202020202020202020202020202020202020202041204d6164205465612d50617274790d0a0d0a0d0a20205468657265207761732061207461626c6520736574206f757420756e6465722061207472656520696e2066726f6e74206f662074686520686f7573652c0d0a616e6420746865204d61726368204861726520616e642074686520486174746572207765726520686176696e67207465612061742069743a2020610d0a446f726d6f757365207761732073697474696e67206265747765656e207468656d2c20666173742061736c6565702c20616e6420746865206f746865722074776f0d0a77657265207573696e6720697420617320612063757368696f6e2c2072657374696e6720746865697220656c626f7773206f6e2069742c20616e642074616c6b696e670d0a6f7665722069747320686561642e2020605665727920756e636f6d666f727461626c6520666f722074686520446f726d6f7573652c272074686f7567687420416c6963					
116	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dadf	0	1	0	0	128	6	0x00000205	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00001fff	0		653b0d0a606f6e6c792c20617320697427732061736c6565702c204920737570706f736520697420646f65736e2774206d696e642e270d0a0d0a2020546865207461626c65207761732061206c61726765206f6e652c2062757420746865207468726565207765726520616c6c2063726f776465640d0a746f676574686572206174206f6e6520636f726e6572206f662069743a2020604e6f20726f6f6d2120204e6f20726f6f6d212720746865792063726965640d0a6f7574207768656e20746865792073617720416c69636520636f6d696e672e2020605468657265277320504c454e5459206f6620726f6f6d212720736169640d0a416c69636520696e6469676e616e746c792c20616e64207368652073617420646f776e20696e2061206c617267652061726d2d6368616972206174206f6e650d0a656e64206f6620746865207461626c652e0d0a0d0a2020604861766520736f6d652077696e652c2720746865204d617263682048617265207361696420696e20616e20656e636f75726167696e6720746f6e652e0d0a0d0a2020416c696365206c6f6f6b656420616c6c20726f756e6420746865207461626c652c2062757420746865726520776173206e6f7468696e67206f6e2069740d0a627574207465612e2020604920646f6e27742073656520616e792077696e652c27207368652072656d61726b65642e0d0a0d0a20206054686572652069736e277420616e792c27207361696420746865204d6172636820486172652e0d0a0d0a2020605468656e206974207761736e2774207665727920636976696c206f6620796f7520746f206f666665722069742c27207361696420416c6963650d0a616e6772696c792e0d0a0d0a2020604974207761736e2774207665727920636976696c206f6620796f7520746f2073697420646f776e20776974686f7574206265696e670d0a696e76697465642c27207361696420746865204d6172636820486172652e0d0a0d0a20206049206469646e2774206b6e6f772069742077617320594f5552207461626c652c27207361696420416c6963653b206069742773206c61696420666f7220610d0a6772656174206d616e79206d6f7265207468616e2074687265652e270d0a0d0a202060596f757220686169722077616e74732063757474696e672c27207361696420746865204861747465722e2020486520686164206265656e0d0a6c6f6f6b696e6720617420416c69636520666f7220736f6d652074696d65207769746820677265617420637572696f736974792c20616e642074686973207761730d0a686973206669727374207370656563682e0d0a0d0a202060596f752073686f756c64206c6561726e206e6f7420746f206d616b6520706572736f6e616c2072656d61726b732c2720416c69636520736169640d0a7769746820736f6d652073657665726974793b206069742773207665727920727564652e270d0a0d0a202054686520486174746572206f70656e656420686973206579657320766572792077696465206f6e2068656172696e6720746869733b2062757420616c6c0d0a68652053414944207761732c2060576879206973206120726176656e206c696b6520612077726974696e672d6465736b3f270d0a0d0a202060436f6d652c207765207368616c6c206861766520736f6d652066756e206e6f7721272074686f7567687420416c6963652e20206049276d20676c61					
117	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae0	0	1	0	0	128	6	0x00000204	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000c1fb	0		640d0a7468657927766520626567756e2061736b696e6720726964646c65732e2d2d492062656c6965766520492063616e20677565737320746861742c27207368650d0a616464656420616c6f75642e0d0a0d0a202060446f20796f75206d65616e207468617420796f75207468696e6b20796f752063616e2066696e64206f75742074686520616e7377657220746f2069743f270d0a7361696420746865204d6172636820486172652e0d0a0d0a20206045786163746c7920736f2c27207361696420416c6963652e0d0a0d0a2020605468656e20796f752073686f756c6420736179207768617420796f75206d65616e2c2720746865204d6172636820486172652077656e74206f6e2e0d0a0d0a2020604920646f2c2720416c6963652068617374696c79207265706c6965643b20606174206c656173742d2d6174206c656173742049206d65616e20776861740d0a49207361792d2d746861742773207468652073616d65207468696e672c20796f75206b6e6f772e270d0a0d0a2020604e6f74207468652073616d65207468696e672061206269742127207361696420746865204861747465722e202060596f75206d69676874206a7573740d0a61732077656c6c20736179207468617420224920736565207768617420492065617422206973207468652073616d65207468696e67206173202249206561740d0a776861742049207365652221270d0a0d0a202060596f75206d69676874206a7573742061732077656c6c207361792c2720616464656420746865204d6172636820486172652c2060746861742022490d0a6c696b65207768617420492067657422206973207468652073616d65207468696e672061732022492067657420776861742049206c696b652221270d0a0d0a202060596f75206d69676874206a7573742061732077656c6c207361792c272061646465642074686520446f726d6f7573652c2077686f207365656d656420746f0d0a62652074616c6b696e6720696e2068697320736c6565702c2060746861742022492062726561746865207768656e204920736c65657022206973207468650d0a73616d65207468696e6720617320224920736c656570207768656e204920627265617468652221270d0a0d0a2020604974204953207468652073616d65207468696e67207769746820796f752c27207361696420746865204861747465722c20616e642068657265207468650d0a636f6e766572736174696f6e2064726f707065642c20616e6420746865207061727479207361742073696c656e7420666f722061206d696e7574652c0d0a7768696c6520416c6963652074686f75676874206f76657220616c6c2073686520636f756c642072656d656d6265722061626f757420726176656e7320616e640d0a77726974696e672d6465736b732c207768696368207761736e2774206d7563682e0d0a0d0a202054686520486174746572207761732074686520666972737420746f20627265616b207468652073696c656e63652e2020605768617420646179206f660d0a746865206d6f6e74682069732069743f2720686520736169642c207475726e696e6720746f20416c6963653a20206865206861642074616b656e206869730d0a7761746368206f7574206f662068697320706f636b65742c20616e6420776173206c6f6f6b696e6720617420697420756e656173696c792c207368616b696e670d0a69742065					
118	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae1	0	1	0	0	128	6	0x00000203	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000989f	0		76657279206e6f7720616e64207468656e2c20616e6420686f6c64696e6720697420746f20686973206561722e0d0a0d0a2020416c69636520636f6e736964657265642061206c6974746c652c20616e64207468656e2073616964206054686520666f757274682e270d0a0d0a20206054776f20646179732077726f6e6721272073696768656420746865204861747465722e2020604920746f6c6420796f75206275747465720d0a776f756c646e277420737569742074686520776f726b732127206865206164646564206c6f6f6b696e6720616e6772696c7920617420746865204d617263680d0a486172652e0d0a0d0a202060497420776173207468652042455354206275747465722c2720746865204d617263682048617265206d65656b6c79207265706c6965642e0d0a0d0a2020605965732c2062757420736f6d65206372756d6273206d757374206861766520676f7420696e2061732077656c6c2c2720746865204861747465720d0a6772756d626c65643a202060796f752073686f756c646e277420686176652070757420697420696e2077697468207468652062726561642d6b6e6966652e270d0a0d0a2020546865204d61726368204861726520746f6f6b2074686520776174636820616e64206c6f6f6b656420617420697420676c6f6f6d696c793a20207468656e0d0a68652064697070656420697420696e746f2068697320637570206f66207465612c20616e64206c6f6f6b656420617420697420616761696e3a20206275742068650d0a636f756c64207468696e6b206f66206e6f7468696e672062657474657220746f20736179207468616e206869732066697273742072656d61726b2c206049740d0a776173207468652042455354206275747465722c20796f75206b6e6f772e270d0a0d0a2020416c69636520686164206265656e206c6f6f6b696e67206f766572206869732073686f756c646572207769746820736f6d6520637572696f736974792e0d0a605768617420612066756e6e792077617463682127207368652072656d61726b65642e20206049742074656c6c732074686520646179206f66207468650d0a6d6f6e74682c20616e6420646f65736e27742074656c6c2077686174206f27636c6f636b20697420697321270d0a0d0a2020605768792073686f756c642069743f27206d7574746572656420746865204861747465722e202060446f657320594f55522077617463682074656c6c0d0a796f75207768617420796561722069742069733f270d0a0d0a2020604f6620636f75727365206e6f742c2720416c696365207265706c69656420766572792072656164696c793a202060627574207468617427730d0a62656361757365206974207374617973207468652073616d65207965617220666f7220737563682061206c6f6e672074696d6520746f6765746865722e270d0a0d0a2020605768696368206973206a7573742074686520636173652077697468204d494e452c27207361696420746865204861747465722e0d0a0d0a2020416c6963652066656c7420647265616466756c6c792070757a7a6c65642e20205468652048617474657227732072656d61726b207365656d656420746f0d0a68617665206e6f20736f7274206f66206d65616e696e6720696e2069742c20616e642079657420697420776173206365727461696e6c7920456e676c6973682e0d0a604920646f6e2774207175					
119	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae2	0	1	0	0	128	6	0x00000202	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x000083b2	0		69746520756e6465727374616e6420796f752c272073686520736169642c20617320706f6c6974656c79206173207368650d0a636f756c642e0d0a0d0a20206054686520446f726d6f7573652069732061736c65657020616761696e2c27207361696420746865204861747465722c20616e6420686520706f757265640d0a61206c6974746c6520686f74207465612075706f6e20697473206e6f73652e0d0a0d0a202054686520446f726d6f7573652073686f6f6b20697473206865616420696d70617469656e746c792c20616e6420736169642c20776974686f75740d0a6f70656e696e672069747320657965732c20604f6620636f757273652c206f6620636f757273653b206a757374207768617420492077617320676f696e6720746f0d0a72656d61726b206d7973656c662e270d0a0d0a2020604861766520796f7520677565737365642074686520726964646c65207965743f27207468652048617474657220736169642c207475726e696e6720746f0d0a416c69636520616761696e2e0d0a0d0a2020604e6f2c204920676976652069742075702c2720416c696365207265706c6965643a2020607768617427732074686520616e737765723f270d0a0d0a2020604920686176656e27742074686520736c6967687465737420696465612c27207361696420746865204861747465722e0d0a0d0a2020604e6f7220492c27207361696420746865204d6172636820486172652e0d0a0d0a2020416c696365207369676865642077656172696c792e20206049207468696e6b20796f75206d6967687420646f20736f6d657468696e67206265747465720d0a77697468207468652074696d652c272073686520736169642c20607468616e20776173746520697420696e2061736b696e6720726964646c657320746861740d0a68617665206e6f20616e73776572732e270d0a0d0a202060496620796f75206b6e65772054696d652061732077656c6c206173204920646f2c27207361696420746865204861747465722c2060796f750d0a776f756c646e27742074616c6b2061626f75742077617374696e672049542e2020497427732048494d2e270d0a0d0a2020604920646f6e2774206b6e6f77207768617420796f75206d65616e2c27207361696420416c6963652e0d0a0d0a2020604f6620636f7572736520796f7520646f6e27742127207468652048617474657220736169642c20746f7373696e672068697320686561640d0a636f6e74656d7074756f75736c792e2020604920646172652073617920796f75206e65766572206576656e2073706f6b6520746f2054696d6521270d0a0d0a20206050657268617073206e6f742c2720416c6963652063617574696f75736c79207265706c6965643a2020606275742049206b6e6f772049206861766520746f0d0a626561742074696d65207768656e2049206c6561726e206d757369632e270d0a0d0a2020604168212074686174206163636f756e747320666f722069742c27207361696420746865204861747465722e202060486520776f6e2774207374616e640d0a62656174696e672e20204e6f772c20696620796f75206f6e6c79206b657074206f6e20676f6f64207465726d7320776974682068696d2c206865276420646f0d0a616c6d6f737420616e797468696e6720796f75206c696b656420776974682074686520636c6f636b2e2020466f7220696e7374616e63652c20					
120	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	672	0x0000dae3	0	1	0	0	128	6	0x00000475	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	1	0	0	0	65535	0x0000e602	0		737570706f73650d0a69742077657265206e696e65206f27636c6f636b20696e20746865206d6f726e696e672c206a7573742074696d6520746f20626567696e206c6573736f6e733a0d0a796f752764206f6e6c79206861766520746f207768697370657220612068696e7420746f2054696d652c20616e6420726f756e6420676f6573207468650d0a636c6f636b20696e2061207477696e6b6c696e6721202048616c662d70617374206f6e652c2074696d6520666f722064696e6e657221270d0a0d0a2020286049206f6e6c792077697368206974207761732c2720746865204d617263682048617265207361696420746f20697473656c6620696e20610d0a776869737065722e290d0a0d0a2020605468617420776f756c64206265206772616e642c206365727461696e6c792c27207361696420416c6963652074686f7567687466756c6c793a0d0a60627574207468656e2d2d492073686f756c646e27742062652068756e67727920666f722069742c20796f75206b6e6f772e270d0a0d0a2020604e6f742061742066697273742c20706572686170732c27207361696420746865204861747465723a20206062757420796f7520636f756c64206b6565700d0a697420746f2068616c662d70617374206f6e65206173206c6f6e6720617320796f75206c696b65642e270d0a0d0a20206049732074686174207468652077617920594f55206d616e6167653f2720416c6963652061736b65642e0d0a0d0a2020546865204861747465722073686f6f6b206869732068656164206d6f75726e66756c6c792e2020604e6f7420492127206865207265706c6965642e0d0a605765207175617272656c6c6564206c617374204d					
121	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7b9	0	1	0	0	52	6	0x00008617	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00009221	0							
122	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7ba	0	1	0	0	52	6	0x00008616	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00008849	0							
123	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7bb	0	1	0	0	52	6	0x00008615	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00007e71	0							
124	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7bc	0	1	0	0	52	6	0x00008614	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00007bf9	0							
125	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae7	0	1	0	0	128	6	0x000001fd	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00009d70	0		617263682d2d6a757374206265666f72652048452077656e74206d61642c20796f75206b6e6f772d2d270d0a28706f696e74696e67207769746820686973207465612073706f6f6e20617420746865204d6172636820486172652c2920602d2d697420776173206174207468650d0a677265617420636f6e6365727420676976656e2062792074686520517565656e206f66204865617274732c20616e6420492068616420746f2073696e670d0a0d0a202020202020202020202020225477696e6b6c652c207477696e6b6c652c206c6974746c6520626174210d0a202020202020202020202020486f77204920776f6e646572207768617420796f7527726520617421220d0a0d0a596f75206b6e6f772074686520736f6e672c20706572686170733f270d0a0d0a2020604927766520686561726420736f6d657468696e67206c696b652069742c27207361696420416c6963652e0d0a0d0a202060497420676f6573206f6e2c20796f75206b6e6f772c27207468652048617474657220636f6e74696e7565642c2060696e2074686973207761793a2d2d0d0a0d0a2020202020202020202020202255702061626f76652074686520776f726c6420796f7520666c792c0d0a2020202020202020202020204c696b652061207465612d7472617920696e2074686520736b792e0d0a20202020202020202020202020202020202020205477696e6b6c652c207477696e6b6c652d2d22270d0a0d0a486572652074686520446f726d6f7573652073686f6f6b20697473656c662c20616e6420626567616e2073696e67696e6720696e2069747320736c6565700d0a605477696e6b6c652c207477696e6b6c652c207477696e6b6c652c207477696e6b6c652d2d2720616e642077656e74206f6e20736f206c6f6e6720746861740d0a746865792068616420746f2070696e636820697420746f206d616b652069742073746f702e0d0a0d0a20206057656c6c2c2049276420686172646c792066696e6973686564207468652066697273742076657273652c27207361696420746865204861747465722c0d0a607768656e2074686520517565656e206a756d70656420757020616e64206261776c6564206f75742c202248652773206d7572646572696e67207468650d0a74696d652120204f666620776974682068697320686561642122270d0a0d0a202060486f7720647265616466756c6c79207361766167652127206578636c61696d656420416c6963652e0d0a0d0a202060416e6420657665722073696e636520746861742c2720746865204861747465722077656e74206f6e20696e2061206d6f75726e66756c20746f6e652c0d0a60686520776f6e277420646f2061207468696e6720492061736b2120204974277320616c7761797320736978206f27636c6f636b206e6f772e270d0a0d0a2020412062726967687420696465612063616d6520696e746f20416c696365277320686561642e202060497320746861742074686520726561736f6e20736f0d0a6d616e79207465612d7468696e67732061726520707574206f757420686572653f27207368652061736b65642e0d0a0d0a2020605965732c207468617427732069742c27207361696420746865204861747465722077697468206120736967683a2020606974277320616c776179730d0a7465612d74696d652c20616e64207765277665206e6f2074696d6520746f207761736820746865					
126	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae8	0	1	0	0	128	6	0x000001fc	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00008060	0		207468696e6773206265747765656e207768696c65732e270d0a0d0a2020605468656e20796f75206b656570206d6f76696e6720726f756e642c204920737570706f73653f27207361696420416c6963652e0d0a0d0a20206045786163746c7920736f2c27207361696420746865204861747465723a202060617320746865207468696e67732067657420757365642075702e270d0a0d0a20206042757420776861742068617070656e73207768656e20796f7520636f6d6520746f2074686520626567696e6e696e6720616761696e3f2720416c6963650d0a76656e747572656420746f2061736b2e0d0a0d0a202060537570706f7365207765206368616e676520746865207375626a6563742c2720746865204d61726368204861726520696e7465727275707465642c0d0a7961776e696e672e20206049276d2067657474696e67207469726564206f6620746869732e20204920766f74652074686520796f756e67206c6164790d0a74656c6c7320757320612073746f72792e270d0a0d0a20206049276d20616672616964204920646f6e2774206b6e6f77206f6e652c27207361696420416c6963652c2072617468657220616c61726d65642061740d0a7468652070726f706f73616c2e0d0a0d0a2020605468656e2074686520446f726d6f757365207368616c6c2127207468657920626f74682063726965642e20206057616b652075702c0d0a446f726d6f75736521272020416e6420746865792070696e63686564206974206f6e20626f7468207369646573206174206f6e63652e0d0a0d0a202054686520446f726d6f75736520736c6f776c79206f70656e65642068697320657965732e20206049207761736e27742061736c6565702c272068650d0a7361696420696e206120686f617273652c20666565626c6520766f6963653a2020604920686561726420657665727920776f726420796f752066656c6c6f77730d0a7765726520736179696e672e270d0a0d0a20206054656c6c20757320612073746f72792127207361696420746865204d6172636820486172652e0d0a0d0a2020605965732c20706c6561736520646f212720706c656164656420416c6963652e0d0a0d0a202060416e6420626520717569636b2061626f75742069742c2720616464656420746865204861747465722c20606f7220796f75276c6c2062652061736c6565700d0a616761696e206265666f7265206974277320646f6e652e270d0a0d0a2020604f6e63652075706f6e20612074696d652074686572652077657265207468726565206c6974746c6520736973746572732c27207468650d0a446f726d6f75736520626567616e20696e20612067726561742068757272793b2060616e64207468656972206e616d6573207765726520456c7369652c0d0a4c616369652c20616e642054696c6c69653b20616e642074686579206c697665642061742074686520626f74746f6d206f6620612077656c6c2d2d270d0a0d0a20206057686174206469642074686579206c697665206f6e3f27207361696420416c6963652c2077686f20616c7761797320746f6f6b20612067726561740d0a696e74657265737420696e207175657374696f6e73206f6620656174696e6720616e64206472696e6b696e672e0d0a0d0a20206054686579206c69766564206f6e2074726561636c652c2720736169642074686520446f726d6f7573652c206166746572207468					
127	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000dae9	0	1	0	0	128	6	0x000001fb	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00000cf5	0		696e6b696e6720610d0a6d696e757465206f722074776f2e0d0a0d0a2020605468657920636f756c646e2774206861766520646f6e6520746861742c20796f75206b6e6f772c2720416c6963652067656e746c790d0a72656d61726b65643b20607468657927642068617665206265656e20696c6c2e270d0a0d0a202060536f207468657920776572652c2720736169642074686520446f726d6f7573653b20605645525920696c6c2e270d0a0d0a2020416c69636520747269656420746f2066616e637920746f2068657273656c662077686174207375636820616e2065787472616f7264696e61727920776179730d0a6f66206c6976696e6720776f756c64206265206c696b652c206275742069742070757a7a6c65642068657220746f6f206d7563682c20736f207368652077656e740d0a6f6e3a20206042757420776879206469642074686579206c6976652061742074686520626f74746f6d206f6620612077656c6c3f270d0a0d0a20206054616b6520736f6d65206d6f7265207465612c2720746865204d617263682048617265207361696420746f20416c6963652c20766572790d0a6561726e6573746c792e0d0a0d0a2020604927766520686164206e6f7468696e67207965742c2720416c696365207265706c69656420696e20616e206f6666656e64656420746f6e652c2060736f0d0a492063616e27742074616b65206d6f72652e270d0a0d0a202060596f75206d65616e20796f752063616e27742074616b65204c4553532c27207361696420746865204861747465723a2020606974277320766572790d0a6561737920746f2074616b65204d4f5245207468616e206e6f7468696e672e270d0a0d0a2020604e6f626f64792061736b656420594f5552206f70696e696f6e2c27207361696420416c6963652e0d0a0d0a20206057686f2773206d616b696e6720706572736f6e616c2072656d61726b73206e6f773f2720746865204861747465722061736b65640d0a747269756d7068616e746c792e0d0a0d0a2020416c69636520646964206e6f74207175697465206b6e6f77207768617420746f2073617920746f20746869733a2020736f207368652068656c7065640d0a68657273656c6620746f20736f6d652074656120616e642062726561642d616e642d6275747465722c20616e64207468656e207475726e656420746f207468650d0a446f726d6f7573652c20616e6420726570656174656420686572207175657374696f6e2e202060576879206469642074686579206c697665206174207468650d0a626f74746f6d206f6620612077656c6c3f270d0a0d0a202054686520446f726d6f75736520616761696e20746f6f6b2061206d696e757465206f722074776f20746f207468696e6b2061626f75742069742c20616e640d0a7468656e20736169642c206049742077617320612074726561636c652d77656c6c2e270d0a0d0a20206054686572652773206e6f2073756368207468696e6721272020416c6963652077617320626567696e6e696e67207665727920616e6772696c792c206275740d0a7468652048617474657220616e6420746865204d6172636820486172652077656e742060536821207368212720616e642074686520446f726d6f7573650d0a73756c6b696c792072656d61726b65642c2060496620796f752063616e277420626520636976696c2c20796f752764206265747465722066696e69					
